id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
xcpd__11342_c0		C20H26O14						
xcpd__11343_c0		C20H26O14						
xcpd__11344_c0		C31H22O6						
xcpd__11346_c0		C24H26O11						
xcpd__11347_c0		C21H31O11P						
xcpd__11348_c0		C21H30O13						
xcpd__11349_c0		C21H30O13						
xcpd__11350_c0		C32H26O5						
xcpd__11352_c0		C25H30O10						
xcpd__11353_c0		C22H35O10P						
xcpd__11354_c0		C35H26N2O						
xcpd__11355_c0		C27H39O2PS2						
xcpd__11356_c0		C33H30O4						
xcpd__11358_c0		C26H34O9						
xcpd__11359_c0		C23H39O9P						
xcpd__11361_c0		C27H38O8						
xcpd__11363_c0		C35H13N3O						
xcpd__11364_c0		C22H21NO12						
xcpd__11365_c0		C22H21NO12						
xcpd__11368_c0		C19H25NO14						
xcpd__11369_c0		C19H25NO14						
xcpd__11370_c0		C23H25NO11						
xcpd__11371_c0		C23H25NO11						
xcpd__11372_c0		C17H33NO11S2						
xcpd__11377_c0		C23H30N3O5PS						
xcpd__11378_c0		C24H29NO10						
xcpd__11379_c0		C24H29NO10						
xcpd__11382_c0		C16H34N3O12P						
xcpd__11389_c0		C34H8N2O3						
xcpd__11390_c0		C21H16O14						
xcpd__11391_c0		C18H21O14P						
xcpd__11392_c0		C22H20O13						
xcpd__11393_c0		C19H25O13P						
xcpd__11395_c0		C22H24N2O9S						
xcpd__11396_c0		C30H20O7						
xcpd__11398_c0		C23H24O12						
xcpd__11399_c0		C20H29O12P						
xcpd__11402_c0		C25H33O4PS2						
xcpd__11406_c0		C24H28O11						
xcpd__11410_c0		C26H37O3PS2						
xcpd__11412_c0		C25H32O10						
xcpd__11415_c0		C26H37O7P						
xcpd__11417_c0		C27H41O2PS2						
xcpd__11418_c0		C27H33N4O3P						
xcpd__11420_c0		C26H36O9						
xcpd__11421_c0		C27H40O8						
xcpd__11424_c0		C18H8NO12PS						
xcpd__11425_c0		C21H19NO13						
xcpd__11426_c0		C21H19NO13						
xcpd__11428_c0		C22H23NO12						
xcpd__11429_c0		C22H23NO12						
xcpd__11433_c0		C22H27N3O8S						
xcpd__11435_c0		C23H27NO11						
xcpd__11437_c0		C26H27N3O5S						
xcpd__11438_c0		C20H31NO13						
xcpd__11439_c0		C20H31NO13						
xcpd__11440_c0		C24H31NO10						
xcpd__11441_c0		C24H31NO10						
xcpd__11443_c0		C28H36N3OPS						
xcpd__11447_c0		C29H7N2O3PS						
xcpd__11449_c0		C21H18O14						
xcpd__11450_c0		C21H18O14						
xcpd__11452_c0		C18H23O14P						
xcpd__11454_c0		C22H22O13						
xcpd__11455_c0		C19H27O13P						
xcpd__11457_c0		C23H26O10S						
xcpd__11458_c0		C26H26N2O4S2						
xcpd__11459_c0		C23H27O10P						
xcpd__11460_c0		C24H31O5PS2						
xcpd__11461_c0		C31H26O2S2						
xcpd__11462_c0		C23H26O12						
xcpd__11464_c0		C24H30O9S						
xcpd__11465_c0		C14H30N4O15						
xcpd__11466_c0		C25H35O4PS2						
xcpd__11467_c0		C24H30O11						
xcpd__11469_c0		C25H35O8P						
xcpd__11471_c0		C25H34O10						
xcpd__11472_c0		C26H39O7P						
xcpd__11474_c0		C26H38O9						
xcpd__11475_c0		C23H43O9P						
xcpd__11476_c0		C27H43O6P						
xcpd__11481_c0		C20H17NO14						
xcpd__11483_c0		C21H21NO13						
xcpd__11485_c0		C24H21N3O7S						
xcpd__11486_c0		C18H25NO15						
xcpd__11492_c0		C16H37N3O12S						
xcpd__11499_c0		C18H12N2O11S2						
xcpd__11500_c0		C20H16O15						
xcpd__11501_c0		C28H16O7S						
xcpd__11504_c0		C21H20O14						
xcpd__11505_c0		C18H25O14P						
xcpd__11506_c0		C25H20O11						
xcpd__11507_c0		C28H21N2O3PS						
xcpd__11509_c0		C22H25O11P						
xcpd__11510_c0		C35H16N2O2						
xcpd__11511_c0		C22H24O13						
xcpd__11512_c0		C21H24N2O12						
xcpd__11514_c0		C20H33O8PS2						
xcpd__11515_c0		C26H24O10						
xcpd__11516_c0		C23H28O10S						
xcpd__11518_c0		C23H28O12						
xcpd__11520_c0		C21H37O7PS2						
xcpd__11521_c0		C27H28O9						
xcpd__11522_c0		C27H28O9						
xcpd__11523_c0		C30H29N2OPS						
xcpd__11524_c0		C24H32O9S						
xcpd__11525_c0		C27H33N2OPS2						
xcpd__11526_c0		C24H33O9P						
xcpd__11527_c0		C24H32O11						
xcpd__11528_c0		C22H41O6PS2						
xcpd__11529_c0		C25H37O8P						
xcpd__11530_c0		C25H36O10						
xcpd__11531_c0		C26H41O7P						
xcpd__11535_c0		C26H40O9						
xcpd__11536_c0		C23H44O11						
xcpd__11537_c0		C31H45O3P						
xcpd__11546_c0		C21H23NO13						
xcpd__11547_c0		C18H27NO13S						
xcpd__11549_c0		C28H24N3O2PS						
xcpd__11551_c0		C22H27NO12						
xcpd__11552_c0		C22H27NO12						
xcpd__11556_c0		C23H31NO11						
xcpd__11557_c0		C34H28NOP						
xcpd__11566_c0		C17H10N2O14S						
xcpd__11567_c0		C25H6O12						
xcpd__11568_c0		C33H10N2O4						
xcpd__11569_c0		C20H18O15						
xcpd__11570_c0		C37H10N2O						
xcpd__11571_c0		C24H18O12						
xcpd__11572_c0		C27H19N2O4PS						
xcpd__11573_c0		C34H14N2OS						
xcpd__11576_c0		C15H23N4O13P						
xcpd__11578_c0		C25H22O11						
xcpd__11579_c0		C28H23N2O3PS						
xcpd__11582_c0		C22H26O13						
xcpd__11583_c0		C33H22O5						
xcpd__11585_c0		C26H26O10						
xcpd__11586_c0		C27H30O5S2						
xcpd__11587_c0		C19H30O15						
xcpd__11588_c0		C19H30O15						
xcpd__11590_c0		C23H30O12						
xcpd__11591_c0		C34H26O4						
xcpd__11592_c0		C34H26O4						
xcpd__11593_c0		C27H30O9						
xcpd__11594_c0		C27H30O9						
xcpd__11595_c0		C27H35N2OPS2						
xcpd__11596_c0		C24H35O9P						
xcpd__11597_c0		C24H34O11						
xcpd__11598_c0		C35H30O3						
xcpd__11600_c0		C20H38N2O10S						
xcpd__11601_c0		C28H34O8						
xcpd__11603_c0		C25H38O10						
xcpd__11604_c0		C25H38O10						
xcpd__11605_c0		C29H38O7						
xcpd__11606_c0		C29H42N2OS2						
xcpd__11607_c0		C26H43O7P						
xcpd__11609_c0		C27H47O6P						
xcpd__11613_c0		C27H18NO5PS						
xcpd__11614_c0		C38H13NO						
xcpd__11615_c0		C27H21N3O3S2						
xcpd__11618_c0		C24H21NO11						
xcpd__11619_c0		C27H22N3O3PS						
xcpd__11620_c0		C21H25NO13						
xcpd__11622_c0		C25H25NO10						
xcpd__11624_c0		C22H29NO12						
xcpd__11626_c0		C25H29N3O8						
xcpd__11630_c0		C24H37NO10						
xcpd__11632_c0		C24H12N4O7S						
xcpd__11633_c0		C23H16O13						
xcpd__11634_c0		C23H16O13						
xcpd__11636_c0		C20H21O13P						
xcpd__11637_c0		C14H21N4O14P						
xcpd__11638_c0		C20H20O15						
xcpd__11639_c0		C20H20O15						
xcpd__11640_c0		C25H16N4O8						
xcpd__11642_c0		C28H21O7P						
xcpd__11643_c0		C21H25O12P						
xcpd__11644_c0		C21H24O14						
xcpd__11646_c0		C19H33O9PS2						
xcpd__11647_c0		C17H28N2O13S						
xcpd__11648_c0		C25H24O11						
xcpd__11649_c0		C25H24O11						
xcpd__11651_c0		C22H28O13						
xcpd__11654_c0		C26H28O10						
xcpd__11655_c0		C26H28O10						
xcpd__11656_c0		C27H32O5S2						
xcpd__11659_c0		C23H32O12						
xcpd__11661_c0		C27H32O9						
xcpd__11662_c0		C30H33N2OPS						
xcpd__11663_c0		C24H37O9P						
xcpd__11664_c0		C24H36O11						
xcpd__11665_c0		C24H36O11						
xcpd__11666_c0		C35H32O3						
xcpd__11667_c0		C28H36O8						
xcpd__11668_c0		C28H36O8						
xcpd__11669_c0		C25H41O8P						
xcpd__11672_c0		C25H40O10						
xcpd__11673_c0		C15H19NO16S						
xcpd__11674_c0		C15H19NO16S						
xcpd__11675_c0		C18H20N3O12P						
xcpd__11677_c0		C23H19NO12						
xcpd__11678_c0		C23H19NO12						
xcpd__11679_c0		C26H20N3O4PS						
xcpd__11680_c0		C16H23NO17						
xcpd__11681_c0		C16H23NO17						
xcpd__11682_c0		C26H19N3O6S						
xcpd__11686_c0		C24H24NO9P						
xcpd__11688_c0		C24H23NO11						
xcpd__11689_c0		C24H23NO11						
xcpd__11690_c0		C35H19NO3						
xcpd__11692_c0		C21H27NO13						
xcpd__11695_c0		C25H27NO10						
xcpd__11696_c0		C25H27NO10						
xcpd__11697_c0		C28H28N3O2PS						
xcpd__11700_c0		C22H31NO12						
xcpd__11704_c0		C25H31N3O8						
xcpd__11706_c0		C23H35NO11						
xcpd__11714_c0		C23H18O13						
xcpd__11715_c0		C23H18O13						
xcpd__11718_c0		C20H23O13P						
xcpd__11719_c0		C24H22O10S						
xcpd__11720_c0		C20H22O15						
xcpd__11722_c0		C17H26O15S						
xcpd__11723_c0		C31H18O7						
xcpd__11724_c0		C24H22O12						
xcpd__11725_c0		C21H27O12P						
xcpd__11726_c0		C21H26O14						
xcpd__11727_c0		C24H26N2O8S						
xcpd__11730_c0		C25H26O11						
xcpd__11731_c0		C22H31O11P						
xcpd__11732_c0		C22H30O13						
xcpd__11733_c0		C25H30N2O7S						
xcpd__11736_c0		C26H30O10						
xcpd__11737_c0		C20H38O10S2						
xcpd__11739_c0		C23H34O12						
xcpd__11740_c0		C26H35N2O4PS						
xcpd__11741_c0		C26H35N2O4PS						
xcpd__11742_c0		C34H30O4						
xcpd__11744_c0		C27H34O9						
xcpd__11746_c0		C24H38O11						
xcpd__11747_c0		C28H38O8						
xcpd__11753_c0		C15H21NO18						
xcpd__11754_c0		C15H21NO18						
xcpd__11757_c0		C23H21NO12						
xcpd__11758_c0		C24H25NO7S2						
xcpd__11762_c0		C16H29N3O13S						
xcpd__11763_c0		C24H25NO11						
xcpd__11764_c0		C24H25NO11						
xcpd__11767_c0		C27H25N3O5S						
xcpd__11768_c0		C25H30NO6PS						
xcpd__11769_c0		C23H25N3O10						
xcpd__11772_c0		C25H29NO10						
xcpd__11774_c0		C24H29N3O9						
xcpd__11775_c0		C22H33NO12						
xcpd__11776_c0		C22H33NO12						
xcpd__11778_c0		C23H37NO11						
xcpd__11783_c0		C32H9O5P						
xcpd__11785_c0		C22H16O14						
xcpd__11786_c0		C19H21O14P						
xcpd__11788_c0		C23H20O11S						
xcpd__11789_c0		C19H20O16						
xcpd__11790_c0		C23H20O13						
xcpd__11791_c0		C23H20O13						
xcpd__11792_c0		C16H24O18						
xcpd__11794_c0		C20H24O15						
xcpd__11795_c0		C20H24O15						
xcpd__11796_c0		C31H20O7						
xcpd__11798_c0		C24H24O12						
xcpd__11799_c0		C24H24O12						
xcpd__11800_c0		C21H29O12P						
xcpd__11802_c0		C21H28O14						
xcpd__11803_c0		C21H28O14						
xcpd__11807_c0		C25H28O11						
xcpd__11808_c0		C22H32O11S						
xcpd__11809_c0		C22H33O11P						
xcpd__11813_c0		C26H32O10						
xcpd__11814_c0		C23H37O10P						
xcpd__11815_c0		C36H28N2O						
xcpd__11816_c0		C23H36O12						
xcpd__11817_c0		C34H32O4						
xcpd__11819_c0		C27H36O9						
xcpd__11820_c0		C24H41O9P						
xcpd__11822_c0		C28H40O8						
xcpd__11823_c0		C28H40O8						
xcpd__11825_c0		C19H23NO15						
xcpd__11827_c0		C23H23NO12						
xcpd__11828_c0		C23H23NO12						
xcpd__11830_c0		C15H28N3O14P						
xcpd__11831_c0		C22H23N3O11						
xcpd__11832_c0		C20H27NO14						
xcpd__11834_c0		C24H27NO11						
xcpd__11835_c0		C24H27NO11						
xcpd__11836_c0		C25H31NO6S2						
xcpd__11838_c0		C27H27N3O5S						
xcpd__11839_c0		C16H32N3O13P						
xcpd__11842_c0		C25H31NO10						
xcpd__11843_c0		C25H31NO10						
xcpd__11845_c0		C28H31N3O4S						
xcpd__11853_c0		C22H18O14						
xcpd__11854_c0		C22H18O14						
xcpd__11855_c0		C19H23O14P						
xcpd__11858_c0		C30H18O8						
xcpd__11860_c0		C23H22O13						
xcpd__11864_c0		C31H22O7						
xcpd__11866_c0		C24H26O12						
xcpd__11868_c0		C21H30O14						
xcpd__11871_c0		C26H35O4PS2						
xcpd__11872_c0		C26H35O4PS2						
xcpd__11873_c0		C32H26O6						
xcpd__11875_c0		C25H30O11						
xcpd__11878_c0		C26H35O8P						
xcpd__11879_c0		C27H39O3PS2						
xcpd__11880_c0		C26H34O10						
xcpd__11882_c0		C24H43O5PS2						
xcpd__11885_c0		C27H38O9						
xcpd__11886_c0		C28H42O8						
xcpd__11888_c0		C25H47O8P						
xcpd__11889_c0		C22H21NO13						
xcpd__11890_c0		C22H21NO13						
xcpd__11891_c0		C23H25NO12						
xcpd__11892_c0		C23H25NO12						
xcpd__11895_c0		C20H29NO14						
xcpd__11896_c0		C24H29NO11						
xcpd__11897_c0		C24H29NO11						
xcpd__11899_c0		C27H29N3O5S						
xcpd__11910_c0		C22H20O14						
xcpd__11911_c0		C19H25O14P						
xcpd__11913_c0		C22H24N2O10S						
xcpd__11914_c0		C30H20O8						
xcpd__11915_c0		C23H24O13						
xcpd__11917_c0		C24H29O10P						
xcpd__11918_c0		C25H33O5PS2						
xcpd__11919_c0		C25H33O5PS2						
xcpd__11920_c0		C23H28N2O9S						
xcpd__11922_c0		C21H33O10PS						
xcpd__11923_c0		C24H28O12						
xcpd__11925_c0		C25H33O9P						
xcpd__11927_c0		C25H32O11						
xcpd__11928_c0		C22H37O11P						
xcpd__11931_c0		C26H37O8P						
xcpd__11932_c0		C26H36O10						
xcpd__11934_c0		C27H41O7P						
xcpd__11935_c0		C27H40O9						
xcpd__11938_c0		C21H19NO14						
xcpd__11939_c0		C22H23NO13						
xcpd__11946_c0		C27H32N3O3PS						
xcpd__11952_c0		C28H35N3O4S						
xcpd__11959_c0		C21H18O15						
xcpd__11960_c0		C21H18O15						
xcpd__11961_c0		C25H18O12						
xcpd__11962_c0		C36H15O2P						
xcpd__11963_c0		C24H18N2O11						
xcpd__11964_c0		C33H18O4S						
xcpd__11965_c0		C22H22O14						
xcpd__11966_c0		C26H23O9P						
xcpd__11970_c0		C26H22O11						
xcpd__11973_c0		C23H26O13						
xcpd__11974_c0		C22H26N2O12						
xcpd__11975_c0		C20H31O13P						
xcpd__11976_c0		C21H35O8PS2						
xcpd__11978_c0		C27H26O10						
xcpd__11979_c0		C24H30O10S						
xcpd__11981_c0		C24H30O12						
xcpd__11982_c0		C29H26N4O5						
xcpd__11983_c0		C25H35O9P						
xcpd__11984_c0		C25H34O11						
xcpd__11987_c0		C16H38N4O14						
xcpd__11988_c0		C26H38O10						
xcpd__11989_c0		C27H43O7P						
xcpd__11990_c0		C27H42O9						
xcpd__11991_c0		C27H42O9						
xcpd__11992_c0		C24H46O11						
xcpd__11994_c0		C21H21NO14						
xcpd__11996_c0		C28H22N3O3PS						
xcpd__11997_c0		C22H25NO13						
xcpd__12000_c0		C23H29NO12						
xcpd__12003_c0		C27H34N3O3PS						
xcpd__12006_c0		C25H37NO10						
xcpd__12014_c0		C19H4N4O12S						
xcpd__12016_c0		C21H20O15						
xcpd__12017_c0		C38H12N2O						
xcpd__12018_c0		C25H20O12						
xcpd__12019_c0		C25H20O12						
xcpd__12022_c0		C22H25O12P						
xcpd__12025_c0		C35H16N2O3						
xcpd__12026_c0		C22H24O14						
xcpd__12027_c0		C27H21N4O5P						
xcpd__12028_c0		C19H29O14P						
xcpd__12029_c0		C18H28N2O13S						
xcpd__12030_c0		C26H24O11						
xcpd__12031_c0		C26H24O11						
xcpd__12032_c0		C37H21OP						
xcpd__12033_c0		C23H29O11P						
xcpd__12034_c0		C23H28O13						
xcpd__12035_c0		C34H24O5						
xcpd__12036_c0		C27H28O10						
xcpd__12037_c0		C27H28O10						
xcpd__12038_c0		C24H32O10S						
xcpd__12039_c0		C24H33O10P						
xcpd__12040_c0		C24H32O12						
xcpd__12041_c0		C35H28O4						
xcpd__12042_c0		C35H28O4						
xcpd__12043_c0		C28H32O9						
xcpd__12044_c0		C28H32O9						
xcpd__12045_c0		C29H36O4S2						
xcpd__12047_c0		C25H37O9P						
xcpd__12048_c0		C25H36O11						
xcpd__12051_c0		C26H41O8P						
xcpd__12052_c0		C26H40O10						
xcpd__12053_c0		C26H40O10						
xcpd__12054_c0		C27H45O7P						
xcpd__12056_c0		C39H15NO						
xcpd__12057_c0		C36H19NOS						
xcpd__12059_c0		C25H23NO11						
xcpd__12060_c0		C36H20NOP						
xcpd__12063_c0		C22H27NO13						
xcpd__12066_c0		C26H27NO10						
xcpd__12067_c0		C25H27N3O9						
xcpd__12069_c0		C23H31NO12						
xcpd__12072_c0		C24H35NO11						
xcpd__12075_c0		C25H39NO10						
xcpd__12083_c0		C23H14O14						
xcpd__12084_c0		C25H14N4O7S						
xcpd__12085_c0		C20H18O16						
xcpd__12086_c0		C24H18O13						
xcpd__12087_c0		C27H19N2O5PS						
xcpd__12088_c0		C23H18N2O12						
xcpd__12089_c0		C21H23O13P						
xcpd__12090_c0		C15H23N4O14P						
xcpd__12091_c0		C21H22O15						
xcpd__12092_c0		C21H22O15						
xcpd__12093_c0		C17H26N2O14S						
xcpd__12094_c0		C26H18N4O8						
xcpd__12096_c0		C29H23O7P						
xcpd__12097_c0		C22H27O12P						
xcpd__12098_c0		C22H26O14						
xcpd__12100_c0		C26H26O11						
xcpd__12101_c0		C26H26O11						
xcpd__12102_c0		C23H31O11P						
xcpd__12103_c0		C23H30O13						
xcpd__12105_c0		C27H30O10						
xcpd__12106_c0		C27H30O10						
xcpd__12107_c0		C24H35O10P						
xcpd__12108_c0		C24H34O12						
xcpd__12109_c0		C35H30O4						
xcpd__12110_c0		C25H39O7PS						
xcpd__12111_c0		C28H34O9						
xcpd__12112_c0		C31H35N2OPS						
xcpd__12114_c0		C25H39O9P						
xcpd__12115_c0		C25H38O11						
xcpd__12116_c0		C25H38O11						
xcpd__12118_c0		C29H38O8						
xcpd__12121_c0		C26H43O8P						
xcpd__12123_c0		C38H13NO2						
xcpd__12126_c0		C24H21NO12						
xcpd__12127_c0		C17H25NO17						
xcpd__12128_c0		C17H25NO17						
xcpd__12134_c0		C25H25NO11						
xcpd__12135_c0		C25H25NO11						
xcpd__12136_c0		C26H29NO6S2						
xcpd__12137_c0		C24H25N3O10						
xcpd__12141_c0		C26H29NO10						
xcpd__12143_c0		C25H29N3O9						
xcpd__12145_c0		C23H33NO12						
xcpd__12150_c0		C24H12N4O8S						
xcpd__12151_c0		C23H16O14						
xcpd__12152_c0		C24H20O9S2						
xcpd__12153_c0		C14H21N4O15P						
xcpd__12154_c0		C20H20O16						
xcpd__12155_c0		C24H20O13						
xcpd__12156_c0		C24H20O13						
xcpd__12158_c0		C28H21O8P						
xcpd__12160_c0		C28H25N2O2PS2						
xcpd__12161_c0		C21H24O15						
xcpd__12163_c0		C32H20O7						
xcpd__12164_c0		C25H24O12						
xcpd__12166_c0		C22H28O14						
xcpd__12167_c0		C22H28O14						
xcpd__12170_c0		C26H28O11						
xcpd__12171_c0		C26H28O11						
xcpd__12172_c0		C23H33O11P						
xcpd__12173_c0		C23H32O13						
xcpd__12174_c0		C26H32N2O7S						
xcpd__12177_c0		C27H32O10						
xcpd__12178_c0		C24H37O10P						
xcpd__12179_c0		C24H36O12						
xcpd__12180_c0		C24H36O12						
xcpd__12181_c0		C35H32O4						
xcpd__12183_c0		C28H36O9						
xcpd__12184_c0		C28H36O9						
xcpd__12185_c0		C25H41O9P						
xcpd__12187_c0		C26H45O4PS2						
xcpd__12188_c0		C29H40O8						
xcpd__12189_c0		C26H45O8P						
xcpd__12190_c0		C15H19NO17S						
xcpd__12192_c0		C23H19NO13						
xcpd__12193_c0		C16H23NO18						
xcpd__12194_c0		C33H15N3O4						
xcpd__12197_c0		C25H28NO5PS2						
xcpd__12198_c0		C24H23NO12						
xcpd__12200_c0		C21H27NO14						
xcpd__12202_c0		C25H27NO11						
xcpd__12203_c0		C36H23NO3						
xcpd__12205_c0		C24H27N3O10						
xcpd__12207_c0		C25H32N3O5PS						
xcpd__12208_c0		C26H31NO10						
xcpd__12209_c0		C26H31NO10						
xcpd__12212_c0		C29H31N3O4S						
xcpd__12216_c0		C23H35NO12						
xcpd__12218_c0		C23H10N4O9S						
xcpd__12219_c0		C33H11O5P						
xcpd__12220_c0		C24H14N4O8S						
xcpd__12221_c0		C23H18O14						
xcpd__12222_c0		C23H18O14						
xcpd__12224_c0		C20H23O14P						
xcpd__12226_c0		C24H22O11S						
xcpd__12228_c0		C20H22O16						
xcpd__12229_c0		C24H22O13						
xcpd__12231_c0		C21H26O15						
xcpd__12232_c0		C21H26O15						
xcpd__12233_c0		C32H22O7						
xcpd__12234_c0		C33H26O2S2						
xcpd__12235_c0		C25H26O12						
xcpd__12237_c0		C22H30O14						
xcpd__12238_c0		C22H30O14						
xcpd__12240_c0		C34H30OS2						
xcpd__12241_c0		C22H34N2O8S2						
xcpd__12242_c0		C26H30O11						
xcpd__12244_c0		C23H34O13						
xcpd__12247_c0		C27H34O10						
xcpd__12248_c0		C24H39O10P						
xcpd__12250_c0		C28H38O9						
xcpd__12251_c0		C28H38O9						
xcpd__12253_c0		C25H43O9P						
xcpd__12254_c0		C29H42O8						
xcpd__12255_c0		C30H47O5P						
xcpd__12256_c0		C30H47O5P						
xcpd__12258_c0		C15H21NO17S						
xcpd__12259_c0		C23H21NO13						
xcpd__12260_c0		C20H25NO15						
xcpd__12261_c0		C24H25NO12						
xcpd__12262_c0		C24H25NO12						
xcpd__12263_c0		C27H26N3O4PS						
xcpd__12267_c0		C23H25N3O11						
xcpd__12268_c0		C21H29NO14						
xcpd__12269_c0		C21H29NO14						
xcpd__12270_c0		C25H29NO11						
xcpd__12271_c0		C25H29NO11						
xcpd__12274_c0		C28H29N3O5S						
xcpd__12275_c0		C22H33NO13						
xcpd__12276_c0		C26H33NO10						
xcpd__12277_c0		C26H33NO10						
xcpd__12282_c0		C25H33N3O9						
xcpd__12285_c0		C22H16O11S2						
xcpd__12287_c0		C23H20O14						
xcpd__12288_c0		C23H20O14						
xcpd__12289_c0		C20H25O14P						
xcpd__12290_c0		C21H29O9PS2						
xcpd__12291_c0		C20H24O16						
xcpd__12292_c0		C20H29N2O8PS2						
xcpd__12295_c0		C37H16N2O2						
xcpd__12296_c0		C24H24O13						
xcpd__12303_c0		C25H28O12						
xcpd__12307_c0		C33H28O6						
xcpd__12308_c0		C23H37O9PS						
xcpd__12309_c0		C21H32N2O13						
xcpd__12310_c0		C26H32O11						
xcpd__12313_c0		C27H37O8P						
xcpd__12314_c0		C27H36O10						
xcpd__12315_c0		C24H41O10P						
xcpd__12316_c0		C28H41O7P						
xcpd__12317_c0		C28H41O7P						
xcpd__12318_c0		C28H40O9						
xcpd__12319_c0		C31H41N2OPS						
xcpd__12321_c0		C23H23NO13						
xcpd__12322_c0		C23H23NO13						
xcpd__12324_c0		C26H23N3O7S						
xcpd__12325_c0		C20H27NO15						
xcpd__12327_c0		C24H27NO12						
xcpd__12328_c0		C24H27NO12						
xcpd__12330_c0		C27H27N3O6S						
xcpd__12331_c0		C35H23NO4						
xcpd__12333_c0		C21H31NO14						
xcpd__12334_c0		C25H31NO11						
xcpd__12335_c0		C25H31NO11						
xcpd__12338_c0		C28H31N3O5S						
xcpd__12339_c0		C17H36N3O13P						
xcpd__12340_c0		C26H35NO10						
xcpd__12344_c0		C31H7O7P						
xcpd__12345_c0		C22H18O15						
xcpd__12346_c0		C25H19N2O7PS						
xcpd__12348_c0		C27H23O7PS						
xcpd__12349_c0		C23H22O14						
xcpd__12350_c0		C20H27O14P						
xcpd__12351_c0		C21H31O9PS2						
xcpd__12353_c0		C32H26O3S2						
xcpd__12354_c0		C24H26O13						
xcpd__12356_c0		C22H35O8PS2						
xcpd__12357_c0		C25H31O10P						
xcpd__12358_c0		C25H30O12						
xcpd__12360_c0		C23H39O7PS2						
xcpd__12361_c0		C29H30O9						
xcpd__12363_c0		C27H39O4PS2						
xcpd__12364_c0		C26H34O11						
xcpd__12365_c0		C27H39O8P						
xcpd__12366_c0		C27H39O8P						
xcpd__12367_c0		C27H38O10						
xcpd__12369_c0		C31H42N2OS2						
xcpd__12370_c0		C28H43O7P						
xcpd__12372_c0		C28H42O9						
xcpd__12373_c0		C28H42O9						
xcpd__12374_c0		C29H47O6P						
xcpd__12376_c0		C22H21NO14						
xcpd__12378_c0		C23H25NO13						
xcpd__12379_c0		C23H25NO13						
xcpd__12388_c0		C25H33NO11						
xcpd__12396_c0		C22H20O15						
xcpd__12397_c0		C22H20O15						
xcpd__12398_c0		C23H24O14						
xcpd__12399_c0		C20H29O14P						
xcpd__12400_c0		C38H21OP						
xcpd__12401_c0		C38H21OP						
xcpd__12404_c0		C24H28O13						
xcpd__12405_c0		C23H28N2O12						
xcpd__12406_c0		C22H37O8PS2						
xcpd__12407_c0		C25H33O10P						
xcpd__12408_c0		C25H32O12						
xcpd__12409_c0		C26H37O9P						
xcpd__12410_c0		C26H36O11						
xcpd__12411_c0		C27H41O8P						
xcpd__12413_c0		C27H40O10						
xcpd__12414_c0		C30H41N2O2PS						
xcpd__12415_c0		C28H45O7P						
xcpd__12420_c0		C22H23NO14						
xcpd__12421_c0		C26H24NO9P						
xcpd__12423_c0		C23H27NO13						
xcpd__12427_c0		C24H31NO12						
xcpd__12429_c0		C27H31N3O6S						
xcpd__12432_c0		C28H35N3O5S						
xcpd__12434_c0		C21H18O16						
xcpd__12435_c0		C22H22O15						
xcpd__12436_c0		C22H22O15						
xcpd__12437_c0		C26H22O12						
xcpd__12438_c0		C29H23N2O4PS						
xcpd__12442_c0		C24H31O7PS2						
xcpd__12443_c0		C23H26O14						
xcpd__12444_c0		C23H26O14						
xcpd__12446_c0		C27H26O11						
xcpd__12447_c0		C30H27N2O3PS						
xcpd__12448_c0		C38H23OP						
xcpd__12450_c0		C24H30O13						
xcpd__12451_c0		C28H30O10						
xcpd__12452_c0		C29H34O5S2						
xcpd__12453_c0		C25H35O10P						
xcpd__12454_c0		C25H34O12						
xcpd__12456_c0		C29H34O9						
xcpd__12457_c0		C26H39O9P						
xcpd__12459_c0		C26H38O11						
xcpd__12460_c0		C29H39N2O3PS						
xcpd__12461_c0		C27H43O8P						
xcpd__12463_c0		C27H42O10						
xcpd__12464_c0		C27H42O10						
xcpd__12465_c0		C28H47O7P						
xcpd__12466_c0		C25H51O9P						
xcpd__12468_c0		C22H25NO14						
xcpd__12474_c0		C23H29NO13						
xcpd__12475_c0		C23H29NO13						
xcpd__12488_c0		C21H20O16						
xcpd__12489_c0		C25H20O13						
xcpd__12491_c0		C16H25N4O14P						
xcpd__12492_c0		C22H24O15						
xcpd__12493_c0		C22H24O15						
xcpd__12494_c0		C26H24O12						
xcpd__12496_c0		C23H28O14						
xcpd__12497_c0		C23H28O14						
xcpd__12499_c0		C16H37N2O11PS2						
xcpd__12500_c0		C27H28O11						
xcpd__12501_c0		C27H28O11						
xcpd__12502_c0		C24H33O11P						
xcpd__12503_c0		C24H32O13						
xcpd__12504_c0		C35H28O5						
xcpd__12505_c0		C28H32O10						
xcpd__12506_c0		C28H32O10						
xcpd__12507_c0		C21H36O15						
xcpd__12510_c0		C25H36O12						
